obs_start,obs_end,length,iteration,ind_idx,distribution
8131965,8131965,1,0,110869,geom
8742965,8742965,1,0,45195,geom
644981,644981,1,0,37383,geom
626995,626995,1,0,119882,geom
1626930,1626930,1,0,119060,geom
8589654,8589654,1,0,119060,geom
8596902,8596902,1,0,119060,geom
6100361,6100361,1,0,119060,geom
4258555,4258555,1,0,85798,geom
4235588,4235588,1,0,85798,geom
3152558,3152558,1,0,85798,geom
6570477,6570489,13,0,85798,geom
1154946,1154946,1,0,15079,geom
2960046,2960046,1,0,122456,geom
5378911,5378911,1,0,88125,geom
151476,151476,1,0,88125,geom
45675,45675,1,0,42619,geom
6460136,6460136,1,0,118244,geom
8745463,8745463,1,0,118244,geom
2028371,2028371,1,0,118244,geom
672332,672332,1,0,51194,geom
6826587,6826587,1,0,36113,geom
2938804,2938804,1,0,40370,geom
65197,65197,1,0,40370,geom
7305054,7305054,1,0,74180,geom
1004631,1004631,1,0,12401,geom
6424925,6424925,1,0,37873,geom
6389674,6389674,1,0,37873,geom
3280517,3280517,1,0,29528,geom
7545232,7545232,1,0,29528,geom
3507523,3507523,1,0,29528,geom
2959549,2959549,1,0,3797,geom
1006789,1006789,1,0,50786,geom
9781287,9781287,1,0,68639,geom
8358099,8358099,1,0,68639,geom
6427731,6427731,1,0,87939,geom
6549421,6549421,1,0,114918,geom
7306170,7306170,1,0,114918,geom
206627,206627,1,0,51394,geom
8317891,8317891,1,0,107268,geom
6603191,6603191,1,0,103142,geom
2654323,2654323,1,0,81389,geom
5762901,5762901,1,0,61674,geom
3854375,3854375,1,0,91994,geom
7535838,7535838,1,0,49011,geom
1359714,1359714,1,0,49011,geom
7597716,7597716,1,0,96810,geom
2988372,2988372,1,0,41845,geom
7027710,7027710,1,0,41845,geom
91694,91694,1,0,41764,geom
8574675,8574675,1,0,14788,geom
4756771,4756771,1,0,46515,geom
5670476,5670476,1,0,46515,geom
7604201,7604201,1,0,46515,geom
9222692,9222692,1,0,46515,geom
4713794,4713794,1,0,46515,geom
3502567,3502567,1,0,95142,geom
1442796,1442837,42,0,95142,geom
7314768,7314768,1,0,90514,geom
4898959,4898959,1,0,90514,geom
2678247,2678247,1,0,27958,geom
7290697,7290697,1,0,14381,geom
9041389,9041389,1,0,93831,geom
1939966,1939966,1,0,58796,geom
4740098,4740098,1,0,53373,geom
8771794,8771794,1,0,15722,geom
6949966,6949966,1,0,15722,geom
7760646,7760646,1,0,15722,geom
4743916,4743916,1,0,15722,geom
3248323,3248323,1,0,58884,geom
4636676,4636676,1,0,58884,geom
5816492,5816492,1,0,7873,geom
9522577,9522577,1,0,50823,geom
4977142,4977142,1,0,50823,geom
2006032,2006032,1,0,40751,geom
4971457,4971457,1,0,72529,geom
5832722,5832722,1,0,6111,geom
3901086,3901086,1,0,6111,geom
5883651,5883651,1,0,6111,geom
6824204,6824204,1,0,106370,geom
1208355,1208355,1,0,84007,geom
5545314,5545314,1,0,84007,geom
3628830,3628830,1,0,44513,geom
293964,293964,1,0,16791,geom
554373,554373,1,0,50604,geom
5805698,5805698,1,0,50604,geom
7091012,7091012,1,0,84268,geom
2368574,2368574,1,0,53568,geom
3235356,3235356,1,0,46138,geom
201970,201970,1,0,84057,geom
3408498,3408498,1,0,82956,geom
9770808,9770808,1,0,120595,geom
8116967,8116967,1,0,120595,geom
8243365,8243365,1,0,76792,geom
3239043,3239043,1,0,76792,geom
7399631,7399631,1,0,83308,geom
3054312,3054312,1,0,122375,geom
8768981,8768981,1,0,65732,geom
8397764,8397764,1,0,65732,geom
8125397,8125397,1,0,65732,geom
8753630,8753630,1,0,76034,geom
9702322,9702322,1,0,63481,geom
3037521,3037521,1,0,60789,geom
5123304,5123304,1,0,112496,geom
2673919,2673919,1,0,17693,geom
9523662,9523662,1,0,42547,geom
6411054,6411054,1,0,42547,geom
7520673,7520673,1,0,42547,geom
4577282,4577282,1,0,53027,geom
293964,293964,1,0,53027,geom
1707300,1707300,1,0,53027,geom
3996983,3996983,1,0,31171,geom
7013486,7013486,1,0,31171,geom
5698038,5698038,1,0,65241,geom
2680241,2680241,1,0,84187,geom
8154018,8154018,1,0,84187,geom
5347316,5347316,1,0,84187,geom
7161953,7161953,1,0,112510,geom
2392371,2392371,1,0,112510,geom
1093321,1093321,1,0,18905,geom
8395994,8395994,1,0,34405,geom
7113776,7113776,1,0,34405,geom
8506568,8506568,1,0,111674,geom
9775825,9775825,1,0,6467,geom
2826164,2826164,1,0,63950,geom
6698397,6698397,1,0,63950,geom
5766709,5766709,1,0,63950,geom
9596719,9596719,1,0,8741,geom
5951285,5951285,1,0,82329,geom
6261524,6261524,1,0,124407,geom
1008352,1008352,1,0,124407,geom
3375793,3375793,1,0,43002,geom
7501680,7501680,1,0,91212,geom
7921393,7921393,1,0,761,geom
1927533,1927533,1,0,83473,geom
1946545,1946545,1,0,83473,geom
781793,781793,1,0,36863,geom
1591596,1591596,1,0,99389,geom
4123357,4123357,1,0,99389,geom
113561,113561,1,0,92808,geom
7003776,7003776,1,0,102082,geom
5590572,5590572,1,0,8468,geom
1005806,1005806,1,0,29281,geom
7092034,7092034,1,0,66794,geom
5794576,5794576,1,0,66794,geom
4197217,4197217,1,0,15886,geom
2441972,2441972,1,0,15886,geom
6552843,6552843,1,0,8174,geom
2417059,2417059,1,0,8174,geom
4190122,4190122,1,0,8174,geom
9040673,9040673,1,0,67411,geom
8130309,8130309,1,0,67411,geom
5381018,5381018,1,0,100609,geom
4427544,4427544,1,0,100609,geom
2822766,2822766,1,0,100609,geom
1914080,1914080,1,0,100609,geom
1985859,1985859,1,0,85456,geom
2647468,2647468,1,0,85456,geom
7344921,7344921,1,0,122563,geom
9664847,9664847,1,0,18743,geom
7403035,7403035,1,0,56458,geom
5962852,5962852,1,0,56458,geom
6824657,6824657,1,0,106503,geom
5601542,5601582,41,0,6609,geom
2908918,2908918,1,0,115529,geom
851131,851131,1,0,115529,geom
3542514,3542514,1,0,26642,geom
2817059,2817059,1,0,26642,geom
1613452,1613452,1,0,25564,geom
9765284,9765284,1,0,25564,geom
9575766,9575766,1,0,25564,geom
3300227,3300227,1,0,70760,geom
2360516,2360521,6,0,36848,geom
2826644,2826644,1,0,36848,geom
9839215,9839215,1,0,36848,geom
9260027,9260027,1,0,114027,geom
7494808,7494808,1,0,68512,geom
2028283,2028283,1,0,31155,geom
5378918,5378918,1,0,31155,geom
2822766,2822766,1,0,118201,geom
8310220,8310220,1,0,119687,geom
134270,134270,1,0,65781,geom
4734107,4734107,1,0,43027,geom
2617793,2617793,1,0,19791,geom
3525819,3525819,1,0,69188,geom
4348053,4348053,1,0,69188,geom
3558839,3558839,1,0,69188,geom
6522059,6522059,1,0,69188,geom
3298866,3298866,1,0,55920,geom
9683965,9683965,1,0,55920,geom
3172731,3172731,1,0,55920,geom
7750016,7750016,1,0,10697,geom
4175566,4175566,1,0,4659,geom
503827,503827,1,0,39454,geom
2541178,2541178,1,0,16353,geom
1537161,1537161,1,0,59015,geom
613051,613051,1,0,54376,geom
1540128,1540128,1,0,37591,geom
5076009,5076057,49,0,37591,geom
1745741,1745741,1,0,105785,geom
90793,90793,1,0,105785,geom
8026970,8026970,1,0,112843,geom
4359625,4359625,1,0,112843,geom
1898127,1898127,1,0,112843,geom
8440034,8440034,1,0,11297,geom
9080620,9080620,1,0,11297,geom
9759695,9759695,1,0,25390,geom
3712416,3712416,1,0,25390,geom
1482242,1482242,1,0,23338,geom
9324169,9324169,1,0,115384,geom
5549448,5549448,1,0,115384,geom
9707936,9707936,1,0,9289,geom
5767673,5767673,1,0,9289,geom
3168427,3168427,1,0,9289,geom
8339958,8339958,1,0,74146,geom
7830943,7830943,1,0,74146,geom
156539,156539,1,0,33586,geom
1726748,1726748,1,0,33586,geom
1837159,1837159,1,0,33586,geom
9611405,9611405,1,0,42348,geom
9260734,9260734,1,0,66290,geom
9831301,9831301,1,0,66290,geom
6466132,6466132,1,0,66290,geom
2156029,2156029,1,0,5995,geom
3471755,3471755,1,0,50790,geom
5780142,5780142,1,0,50790,geom
3549224,3549224,1,0,107115,geom
315988,315988,1,0,107115,geom
3644945,3644945,1,0,107115,geom
417549,417549,1,0,107115,geom
4574595,4574595,1,0,33548,geom
7512274,7512274,1,0,33548,geom
6254338,6254338,1,0,55167,geom
7872744,7872744,1,0,55167,geom
3434848,3434848,1,0,55167,geom
5230668,5230668,1,0,55652,geom
7003492,7003492,1,0,3456,geom
1876210,1876210,1,0,3456,geom
5164392,5164392,1,0,65118,geom
6694041,6694041,1,0,65118,geom
7515613,7515613,1,0,114138,geom
9188379,9188379,1,0,68499,geom
8262724,8262724,1,0,49720,geom
4395480,4395480,1,0,49720,geom
1309139,1309139,1,0,49720,geom
1080031,1080031,1,0,107924,geom
9966347,9966347,1,0,107924,geom
5274025,5274025,1,0,79495,geom
1570070,1570070,1,0,12256,geom
1507289,1507289,1,0,12256,geom
878205,878205,1,0,14588,geom
7141254,7141254,1,0,14588,geom
8199743,8199743,1,0,25362,geom
4561073,4561073,1,0,45499,geom
6393989,6393989,1,0,117360,geom
9257361,9257361,1,0,117360,geom
5480315,5480315,1,0,117360,geom
80470,80470,1,0,105243,geom
6309201,6309201,1,0,105243,geom
5650132,5650132,1,0,79276,geom
8380021,8380021,1,0,79276,geom
7512450,7512450,1,0,79276,geom
4270835,4270835,1,0,26460,geom
636546,636550,5,0,26460,geom
3779595,3779595,1,0,29266,geom
4021835,4021835,1,0,29266,geom
8365963,8365963,1,0,99260,geom
3290626,3290626,1,0,99260,geom
9660416,9660416,1,0,99260,geom
834193,834193,1,0,99260,geom
2380,2380,1,0,120818,geom
134529,134529,1,0,120818,geom
7377448,7377448,1,0,123711,geom
2026785,2026785,1,0,123711,geom
9235326,9235326,1,0,123711,geom
2873667,2873667,1,0,116650,geom
5771490,5771490,1,0,56349,geom
9672389,9672389,1,0,56349,geom
5955637,5955637,1,0,60027,geom
8246080,8246080,1,0,60696,geom
1709605,1709605,1,0,81913,geom
8201464,8201464,1,0,108357,geom
3377736,3377736,1,0,88862,geom
3887208,3887208,1,0,88862,geom
5083535,5083535,1,0,6889,geom
7335663,7335663,1,0,6889,geom
1782064,1782064,1,0,34069,geom
9959960,9959960,1,0,34069,geom
1770215,1770215,1,0,74332,geom
9332921,9332921,1,0,23287,geom
5020705,5020705,1,0,23287,geom
2942184,2942184,1,0,49669,geom
2086224,2086224,1,0,107033,geom
3227706,3227706,1,0,107033,geom
4059649,4059649,1,0,107033,geom
7399631,7399631,1,0,107033,geom
1549622,1549622,1,0,54183,geom
4110265,4110265,1,0,95077,geom
447650,447650,1,0,95077,geom
5423279,5423279,1,0,64998,geom
3610126,3610126,1,0,9721,geom
5577385,5577405,21,0,60533,geom
5904232,5904232,1,0,54868,geom
5848246,5848246,1,0,105438,geom
2191572,2191572,1,0,105438,geom
2991698,2991698,1,0,92626,geom
2246207,2246207,1,0,61333,geom
3667803,3667803,1,0,108538,geom
5742701,5742701,1,0,108538,geom
4820620,4820620,1,0,108538,geom
1064616,1064616,1,0,120599,geom
2439946,2439946,1,0,40674,geom
5603547,5603547,1,0,40674,geom
6559365,6559365,1,0,40674,geom
6308083,6308083,1,0,96315,geom
1007228,1007228,1,0,109192,geom
3382339,3382339,1,0,109192,geom
881799,881799,1,0,18722,geom
501339,501339,1,0,21749,geom
8511836,8511836,1,0,21749,geom
4635502,4635502,1,0,51938,geom
2001759,2001759,1,0,58383,geom
9260734,9260734,1,0,58383,geom
4409678,4409678,1,0,58383,geom
5913441,5913441,1,0,61684,geom
6539670,6539670,1,0,61684,geom
7249307,7249307,1,0,81731,geom
5164122,5164122,1,0,86313,geom
9247729,9247729,1,0,86313,geom
6949966,6949966,1,0,92516,geom
2559790,2559790,1,0,80703,geom
3702169,3702169,1,0,80703,geom
6418046,6418046,1,0,8618,geom
3054312,3054312,1,0,8618,geom
4172830,4172830,1,0,8618,geom
9001909,9001909,1,0,8618,geom
353366,353366,1,0,8618,geom
7515613,7515613,1,0,39516,geom
8907220,8907220,1,0,3445,geom
6507543,6507543,1,0,3445,geom
8745463,8745463,1,0,56535,geom
5527757,5527757,1,0,90196,geom
5884720,5884720,1,0,54549,geom
6550305,6550305,1,0,7845,geom
5528993,5528993,1,0,64355,geom
5513408,5513408,1,0,64355,geom
5604409,5604409,1,0,40654,geom
1392770,1392770,1,0,40654,geom
8290136,8290136,1,0,117501,geom
2005085,2005085,1,0,117501,geom
7712027,7712027,1,0,117501,geom
1907043,1907043,1,0,113367,geom
5901126,5901126,1,0,123499,geom
2373940,2373940,1,0,18099,geom
2052321,2052321,1,0,18099,geom
834193,834193,1,0,18099,geom
8760547,8760547,1,0,64094,geom
3159578,3159578,1,0,64094,geom
3928309,3928309,1,0,64094,geom
4588954,4588954,1,0,86530,geom
129162,129162,1,0,86530,geom
2156029,2156029,1,0,48831,geom
8154018,8154018,1,0,48831,geom
2921727,2921727,1,0,115502,geom
7399472,7399472,1,0,115502,geom
5907381,5907381,1,0,84309,geom
5367309,5367309,1,0,107799,geom
3248716,3248716,1,0,51471,geom
6277586,6277586,1,0,57987,geom
4973854,4973854,1,0,15324,geom
9599481,9599481,1,0,33931,geom
9001449,9001449,1,0,66802,geom
8162946,8162946,1,0,66802,geom
8727256,8727256,1,0,90899,geom
2172378,2172378,1,0,95287,geom
6989801,6989801,1,0,95287,geom
8705715,8705715,1,0,60165,geom
8936386,8936386,1,0,28641,geom
915842,915842,1,0,104965,geom
4806254,4806254,1,0,104965,geom
4956580,4956580,1,0,104965,geom
3391250,3391250,1,0,80565,geom
8672946,8672946,1,0,113328,geom
2014566,2014566,1,0,113328,geom
9466994,9466994,1,0,61638,geom
6824204,6824204,1,0,62150,geom
3660700,3660700,1,0,67448,geom
7527079,7527079,1,0,67448,geom
6490837,6490837,1,0,20218,geom
1837159,1837159,1,0,55876,geom
4179447,4179447,1,0,55876,geom
117409,117409,1,0,55876,geom
6540146,6540146,1,0,25549,geom
9278413,9278413,1,0,25549,geom
5067453,5067453,1,0,20273,geom
6674563,6674563,1,0,115296,geom
9935092,9935092,1,0,48243,geom
8012775,8012775,1,0,45106,geom
2290295,2290295,1,0,45106,geom
6856317,6856317,1,0,79762,geom
2391698,2391698,1,0,26678,geom
7684099,7684099,1,0,95949,geom
5851458,5851458,1,0,95949,geom
3927834,3927834,1,0,38746,geom
1151014,1151014,1,0,38746,geom
7756977,7756977,1,0,81281,geom
5849822,5849822,1,0,81281,geom
6072851,6072851,1,0,21371,geom
6519058,6519058,1,0,4992,geom
9014327,9014327,1,0,4992,geom
7423238,7423238,1,0,100683,geom
5801151,5801151,1,0,102215,geom
7743118,7743118,1,0,96414,geom
7019598,7019598,1,0,8258,geom
900754,900754,1,0,8258,geom
6311111,6311111,1,0,53167,geom
8063738,8063738,1,0,44852,geom
5882039,5882039,1,0,53409,geom
3853606,3853606,1,0,53409,geom
4581206,4581206,1,0,56307,geom
3380956,3380956,1,0,42981,geom
1747304,1747326,23,0,42981,geom
7864093,7864093,1,0,123510,geom
7824845,7824845,1,0,123510,geom
7715669,7715669,1,0,22699,geom
6816840,6816840,1,0,22699,geom
8532893,8532893,1,0,99713,geom
9281924,9281924,1,0,99713,geom
2980299,2980299,1,0,91425,geom
3963928,3963928,1,0,91425,geom
9863228,9863228,1,0,68134,geom
49645,49645,1,0,114172,geom
3353971,3353971,1,0,61276,geom
1441236,1441236,1,0,13900,geom
2259313,2259313,1,0,36050,geom
832697,832697,1,0,13761,geom
1936621,1936621,1,0,31747,geom
6700078,6700078,1,0,31747,geom
8088461,8088461,1,0,31747,geom
8881348,8881348,1,0,22720,geom
8394367,8394367,1,0,22720,geom
3434278,3434278,1,0,22720,geom
6014874,6014874,1,0,71560,geom
8440167,8440167,1,0,53249,geom
3654087,3654087,1,0,30597,geom
6564172,6564172,1,0,30597,geom
7806043,7806043,1,0,104825,geom
2228428,2228428,1,0,104825,geom
8100899,8100899,1,0,104825,geom
5938562,5938562,1,0,86344,geom
6649718,6649718,1,0,24029,geom
672041,672041,1,0,24029,geom
3307680,3307680,1,0,24029,geom
3900121,3900121,1,0,122427,geom
4100000,4100000,1,0,52008,geom
3892709,3892709,1,0,54882,geom
8768158,8768158,1,0,54882,geom
8540277,8540277,1,0,54882,geom
5499113,5499113,1,0,14043,geom
7987117,7987117,1,0,90738,geom
1979313,1979313,1,0,59047,geom
5125166,5125166,1,0,117430,geom
7512485,7512485,1,0,123714,geom
5956183,5956183,1,0,123714,geom
5314917,5314917,1,0,123714,geom
8862625,8862625,1,0,70988,geom
6792636,6792636,1,0,50523,geom
5259686,5259686,1,0,78716,geom
6604404,6604404,1,0,45068,geom
50866,50866,1,0,117729,geom
6298088,6298088,1,0,22906,geom
7006725,7006725,1,0,106033,geom
4400399,4400399,1,0,106033,geom
9817844,9817844,1,0,106033,geom
486132,486132,1,0,106033,geom
6775729,6775729,1,0,21643,geom
8315178,8315178,1,0,21643,geom
7178069,7178069,1,0,123500,geom
5750853,5750853,1,0,123500,geom
3455962,3455962,1,0,88256,geom
1919231,1919231,1,0,88256,geom
9325530,9325530,1,0,37752,geom
3688844,3688844,1,0,52897,geom
4235588,4235588,1,0,49078,geom
5138084,5138084,1,0,33629,geom
4297375,4297375,1,0,43343,geom
5860821,5860821,1,0,88668,geom
9415192,9415192,1,0,12133,geom
8648267,8648267,1,0,102146,geom
6099218,6099218,1,0,101126,geom
8943332,8943332,1,0,13937,geom
2656637,2656637,1,0,14360,geom
373371,373371,1,0,80145,geom
8086200,8086200,1,0,123210,geom
1506769,1506769,1,0,123210,geom
1379429,1379429,1,0,123210,geom
8420480,8420480,1,0,11609,geom
7966462,7966462,1,0,16898,geom
3582546,3582546,1,0,16898,geom
1942144,1942144,1,0,13648,geom
1748927,1748927,1,0,13648,geom
6398516,6398516,1,0,13648,geom
915438,915438,1,0,98358,geom
3030653,3030653,1,0,120421,geom
4578993,4578993,1,0,120421,geom
1864738,1864738,1,0,53255,geom
9603432,9603432,1,0,122560,geom
8256428,8256428,1,0,19514,geom
1166014,1166014,1,0,19514,geom
8653597,8653597,1,0,19514,geom
1970736,1970736,1,0,108405,geom
8722443,8722443,1,0,108405,geom
3439421,3439421,1,0,58882,geom
3947841,3947841,1,0,58882,geom
3248323,3248323,1,0,45565,geom
3786046,3786046,1,0,45565,geom
6694041,6694041,1,0,45565,geom
1151797,1151797,1,0,23652,geom
851827,851827,1,0,79817,geom
5638658,5638658,1,0,79817,geom
1907043,1907043,1,0,79817,geom
158764,158764,1,0,117706,geom
4160379,4160379,1,0,117706,geom
7546103,7546103,1,0,61387,geom
8095157,8095157,1,0,61387,geom
5313331,5313331,1,0,57942,geom
8462927,8462927,1,0,57942,geom
8596902,8596902,1,0,57942,geom
6700078,6700078,1,0,57942,geom
5546561,5546561,1,0,41491,geom
4049459,4049459,1,0,28834,geom
3143649,3143649,1,0,62306,geom
1374422,1374422,1,0,62306,geom
4934823,4934823,1,0,62306,geom
7743814,7743814,1,0,71241,geom
203275,203275,1,0,71241,geom
3855486,3855486,1,0,81283,geom
1383755,1383755,1,0,81283,geom
1743195,1743195,1,0,104743,geom
8100870,8100870,1,0,40679,geom
8845115,8845115,1,0,40679,geom
8642030,8642030,1,0,34319,geom
7748041,7748041,1,0,33415,geom
5485388,5485388,1,0,86053,geom
7951749,7951749,1,0,116785,geom
4332615,4332615,1,0,116785,geom
6788763,6788763,1,0,117031,geom
9585065,9585065,1,0,117031,geom
8054059,8054059,1,0,45963,geom
3064395,3064395,1,0,21154,geom
8981536,8981536,1,0,21154,geom
8087826,8087826,1,0,30690,geom
7951932,7951932,1,0,112316,geom
7724277,7724277,1,0,112316,geom
7786994,7786994,1,0,10019,geom
1295493,1295493,1,0,10019,geom
1098120,1098120,1,0,10019,geom
9604471,9604471,1,0,13598,geom
2506942,2506942,1,0,13598,geom
7929177,7929177,1,0,69298,geom
6161483,6161483,1,0,69298,geom
4992736,4992736,1,0,89090,geom
8505971,8505971,1,0,73958,geom
3957097,3957097,1,0,36679,geom
6478255,6478255,1,0,38369,geom
4785508,4785508,1,0,38369,geom
7541829,7541829,1,0,4720,geom
4930545,4930553,9,0,4720,geom
5143585,5143585,1,0,4720,geom
8092654,8092654,1,0,91327,geom
4058405,4058405,1,0,25280,geom
4238743,4238743,1,0,25280,geom
2693129,2693129,1,0,51842,geom
8396902,8396902,1,0,51842,geom
6158717,6158717,1,0,51842,geom
645760,645760,1,0,51842,geom
3926042,3926042,1,0,64605,geom
3944367,3944367,1,0,29254,geom
898898,898898,1,0,29254,geom
4556885,4556885,1,0,29254,geom
4847353,4847353,1,0,29254,geom
8095649,8095649,1,0,29254,geom
3745848,3745848,1,0,79122,geom
6249058,6249058,1,0,97136,geom
8316303,8316303,1,0,97136,geom
9834600,9834600,1,0,20478,geom
5755876,5755876,1,0,5533,geom
6966573,6966573,1,0,12188,geom
471471,471471,1,0,115865,geom
3938624,3938624,1,0,115865,geom
5224502,5224502,1,0,40186,geom
6188040,6188040,1,0,6059,geom
3028966,3028966,1,0,6059,geom
7035830,7035830,1,0,33356,geom
8184073,8184073,1,0,33356,geom
6539854,6539854,1,0,33356,geom
3537608,3537608,1,0,33356,geom
9185667,9185667,1,0,39680,geom
7205782,7205782,1,0,95312,geom
2064726,2064727,2,0,53989,geom
4346056,4346056,1,0,52455,geom
706115,706115,1,0,2933,geom
3511825,3511825,1,0,106682,geom
977339,977339,1,0,82751,geom
8056957,8056957,1,0,15566,geom
1921209,1921209,1,0,110245,geom
3023155,3023155,1,0,110245,geom
31919,31919,1,0,110245,geom
7795249,7795249,1,0,12059,geom
5681443,5681443,1,0,44068,geom
3476269,3476269,1,0,44068,geom
1365642,1365642,1,0,44068,geom
8065715,8065715,1,0,81394,geom
2456423,2456423,1,0,81394,geom
9025613,9025613,1,0,71416,geom
5289982,5289982,1,0,61039,geom
533098,533098,1,0,36258,geom
9559490,9559490,1,0,36258,geom
3023798,3023798,1,0,65842,geom
2199191,2199191,1,0,86388,geom
7281106,7281106,1,0,51887,geom
3673051,3673051,1,0,27506,geom
3893400,3893400,1,0,27506,geom
7773970,7773970,1,0,27506,geom
2244422,2244422,1,0,65467,geom
3741509,3741509,1,0,80741,geom
604160,604160,1,0,80741,geom
5013626,5013626,1,0,82957,geom
4742165,4742165,1,0,98525,geom
7474112,7474112,1,0,84903,geom
7716057,7716057,1,0,91328,geom
6624766,6624766,1,0,91328,geom
3752229,3752229,1,0,102640,geom
6798846,6798846,1,0,23927,geom
7736791,7736791,1,0,32095,geom
1942156,1942156,1,0,62852,geom
5209768,5209768,1,0,103939,geom
7975877,7975877,1,0,16717,geom
5512313,5512313,1,0,106596,geom
5794432,5794432,1,0,8541,geom
2789768,2789768,1,0,8541,geom
4974779,4974779,1,0,8541,geom
7290697,7290697,1,0,8541,geom
6562782,6562782,1,0,8541,geom
8053788,8053788,1,0,54534,geom
6549424,6549424,1,0,54534,geom
3383684,3383684,1,0,53153,geom
6522059,6522059,1,0,53153,geom
4797878,4797878,1,0,6186,geom
8634160,8634160,1,0,57811,geom
9644726,9644726,1,0,32709,geom
7893947,7893947,1,0,118137,geom
5489985,5489985,1,0,33102,geom
2450556,2450556,1,0,107927,geom
86836,86836,1,0,107927,geom
3198007,3198007,1,0,107927,geom
3927722,3927722,1,0,87734,geom
6938227,6938227,1,0,95492,geom
2379317,2379317,1,0,71880,geom
4742237,4742237,1,0,71880,geom
8510069,8510069,1,0,71880,geom
9948049,9948049,1,0,71880,geom
7838415,7838415,1,0,73834,geom
3128485,3128485,1,0,73834,geom
2235594,2235594,1,0,73834,geom
9742049,9742049,1,0,103963,geom
5576821,5576821,1,0,103963,geom
5598128,5598128,1,0,103880,geom
550642,550642,1,0,6523,geom
672892,672892,1,0,6523,geom
7781395,7781395,1,0,1257,geom
